"year","GPP_NT_VUT_REF_sum","NEE_VUT_REF_QC_mean","P_F_sum","P_F_QC_mean","P_ERA_sum","P_F_jfmam_sum","P_F_QC_jfmam_mean","P_ERA_jfmam_sum","TA_F_mean","TA_F_QC_mean","TA_ERA_mean","PPFD_IN_mean","PPFD_IN_QC_mean","SW_IN_F_mean","SW_IN_F_QC_mean","SW_IN_ERA_mean","VPD_F_mean","VPD_F_QC_mean","VPD_ERA_mean","NETRAD_mean","NETRAD_QC_mean","G_F_MDS_mean","G_F_MDS_QC_mean","LE_F_MDS_mean","LE_F_MDS_QC_mean","LE_CORR_mean","H_F_MDS_mean","H_F_MDS_QC_mean","H_CORR_mean","SWC_F_MDS_1_mean","SWC_F_MDS_1_QC_mean","SITE_ID","keep_year"
2013,263.651213,0.979166869565217,131.627,1,149.29,197.835,1,258.167,6.87438043478261,1,6.72047826086957,270.712121884445,0.997509057971014,145.171684782609,1,160.000489130435,2.11620652173913,1,2.32821739130435,86.0193642292515,0.999773550724638,1.60927130434783,1,28.9506032608696,0.998641326086956,42.150377173913,25.3896880434783,0.999094391304348,36.0351641304348,NA,NA,"CZ-wet",TRUE
2014,195.05815471,0.927762760869565,154.836,0.985733597826087,181.626,181.433,0.991307887417219,216.076,9.05745652173913,0.997056010869565,9.35573913043478,309.244353372837,0.986413043478261,163.309858695652,0.990715434782609,172.593065217391,2.59197826086957,0.995697402173913,3.0946847826087,95.6265758305843,0.949275362318841,5.41933902173913,0.997282445652174,28.9572869565217,0.989356847826087,39.9360152173913,35.811802173913,0.990262717391304,50.1858097826087,NA,NA,"CZ-wet",TRUE
2015,167.7176876,0.961503630434782,86.2,1,136.715,108.793,1,202.436,8.30283695652174,1,8.10505434782609,318.689130287176,0.999320652173913,160.43402173913,1,167.4195,3.79778260869565,1,3.11859782608696,NA,NA,1.65024844130435,1,30.785025,0.999094326086957,30.1694239130435,30.1255086956522,0.999773565217391,29.5479423913043,NA,NA,"CZ-wet",TRUE
2016,192.13913,0.970561293478261,96.202,1,164.529,135.578,1,243.312,8.28880434782609,1,8.0355,304.953040599861,0.999094202898551,162.784206521739,1,169.013543478261,3.31046739130435,1,2.85954347826087,92.9025594171196,0.999547101449275,1.55535693478261,1,31.447077173913,0.997735652173913,41.4607,37.3415597826087,0.99660347826087,49.9362586956522,NA,NA,"CZ-wet",TRUE
2017,159.082371,0.960824304347826,153.612,1,148.428,183.209,1,200.432,9.08430434782609,1,8.89863043478261,317.17107712766,0.999547101449275,167.789402173913,1,170.507358695652,4.11446739130435,1,3.50539130434783,91.9090783445663,0.997961956521739,5.62694869565217,1,30.407697826087,0.996150608695652,42.5164173913044,30.8506641304348,0.997282847826087,44.3838739130435,NA,NA,"CZ-wet",TRUE
2018,219.2545349,0.999094195652174,194.786,1,95.681,224.984,1,160.946,9.97798913043478,1,9.86420652173913,345.05876404557,0.994338768115942,184.472989130435,0.995924108695652,184.631565217391,4.16009782608696,0,4.16009782608696,103.190768904404,0.988677536231884,4.41917695652174,1,38.7051947826087,1,48.1277989130435,39.8847336956522,1,50.2830717391304,59.5681195652174,1,"CZ-wet",TRUE
2019,140.954903,0.975316739130435,115.809,1,161.596,160.814,1,254.452,8.46611956521739,1,8.38448913043478,303.514019568897,0.999547101449275,163.645543478261,0.997735391304348,166.870934782609,3.86663043478261,1,3.23620652173913,91.4389913831703,1,NA,NA,28.197702173913,0.998867956521739,36.8445641304348,34.7761923913043,0.999094391304348,45.3188054347826,71.7267717391304,1,"CZ-wet",TRUE
2020,138.6009097,0.947010489130435,NA,NA,NA,NA,NA,NA,8.05988043478261,0.925724565217391,NA,365.282260318382,0.99705615942029,198.481119565217,1,NA,4.75744565217391,0.925724565217391,NA,NA,NA,0.0992344239130434,0.964900326086957,32.7950445652174,0.999320695652174,44.3148804347826,48.1060163043478,0.99864152173913,64.8134836956522,69.4273804347826,1,"CZ-wet",TRUE
2009,37.760896,0,139.203,0,139.203,215.883,0,215.883,8.73920652173913,0,8.73920652173913,NA,0,186.369184782609,0,186.369184782609,3.59270652173913,0,3.59270652173913,NA,NA,NA,NA,5.00565913043478,NA,NA,0.844024858695652,NA,NA,NA,NA,"DE-Akm",FALSE
2010,114.550632,0.948596097826087,155.759,0,155.759,262.281,0,262.281,7.38383695652174,0.957201086956522,7.01567391304348,267.400130720934,0.94338768115942,137.300815217391,0.955842608695652,155.655032608696,2.59132608695652,0.957201086956522,2.6861847826087,76.8046886693766,0.949501811594203,NA,NA,17.0462115217391,NA,NA,27.51397,NA,NA,NA,NA,"DE-Akm",TRUE
2011,548.99215,0.792572195652174,117.037,0,117.037,189.613,0,189.613,9.31390217391304,1,8.57680434782609,372.930438974329,0.996150362318841,192.776010869565,1,186.053891304348,4.18094565217391,1,3.89277173913043,105.672850996377,1,NA,NA,40.4437239130435,NA,NA,37.0390989130435,NA,NA,NA,NA,"DE-Akm",TRUE
2012,586.05772,0.437273445652174,107.187,0,107.187,222.93,0,222.93,9.01504347826087,0.761095782608696,8.48528260869565,NA,0.601675724637681,176.280065217391,0.763360391304348,178.321565217391,4.04288043478261,0.761095782608696,3.62871739130435,NA,NA,NA,NA,39.7090815217391,NA,NA,41.8102282608696,NA,NA,NA,NA,"DE-Akm",FALSE
2013,411.93036,0.975996434782609,147.492,0,147.492,278.185,0,278.185,7.06748913043478,1,6.4549347826087,338.347312459336,0.988451086956522,174.402532608696,0.998641391304348,175.258293478261,3.6861847826087,1,3.1888152173913,90.9139282990084,0.995018115942029,NA,NA,33.0380945652174,NA,NA,36.5179032608696,NA,NA,NA,NA,"DE-Akm",TRUE
2014,260.201049,0.989356565217391,149.345,0,149.345,241.254,0,241.254,9.90564130434783,1,9.34536956521739,331.26767632529,0.994791666666667,170.05627173913,1,175.099,3.94716304347826,1,3.24721739130435,95.5891123188406,1,NA,NA,41.5568576086957,NA,NA,35.6948097826087,NA,NA,NA,NA,"DE-Akm",TRUE
2015,178.8189,0.480298663043478,147.121,0,147.121,244.827,0,244.827,8.62541304347826,1,8.20885869565217,308.162968846361,0.999320652173913,168.497434782609,1,169.805282608696,3.82320652173913,1,3.55577173913043,92.1749298007246,1,NA,NA,38.5525934782609,NA,NA,36.7409173913044,NA,NA,NA,NA,"DE-Akm",FALSE
2016,234.691826,0.58310697826087,91.488,0,91.488,200.942,0,200.942,9.16827173913043,1,8.70105434782609,357.376503382285,0.999773550724638,176.8655,1,180.841793478261,4.23773913043478,1,3.85311956521739,102.027789855072,1,NA,NA,38.66064,NA,NA,41.7406141304348,NA,NA,NA,NA,"DE-Akm",TRUE
2017,312.58754,0.470108579347826,166.591,0,166.591,256.548,0,256.548,8.92239130434783,0.401494673913043,8.63721739130435,NA,0.33695652173913,166.127445652174,0.401494673913043,166.736836956522,3.79871739130435,0.401494673913043,3.39986956521739,NA,NA,NA,NA,56.7818543478261,NA,NA,38.2834793478261,NA,NA,NA,NA,"DE-Akm",FALSE
2018,247.771899,0.557291641304348,138.51,0,138.51,235.275,0,235.275,8.78146739130435,0.562047173913043,8.44982608695652,NA,0.554347826086957,191.865847826087,0.560009130434783,189.071173913044,4.69930434782609,0.562047173913043,3.82867391304348,NA,NA,NA,NA,48.2676358695652,NA,NA,46.9577782608696,NA,NA,NA,NA,"DE-Akm",TRUE
2019,-153.89668,NA,146.98,0,146.98,254.888,0,254.888,8.78897826086957,0,8.78897826086957,NA,0,174.500163043478,0,174.500163043478,3.71227173913043,0,3.71227173913043,NA,NA,NA,NA,52.2351630434783,NA,NA,23.7393391304348,NA,NA,NA,NA,"DE-Akm",FALSE
2020,216.37203,0.409873215217391,NA,NA,NA,NA,NA,NA,8.41591304347826,1,NA,362.063238517912,0.995244565217391,194.68375,1,NA,4.36036956521739,1,NA,107.697866847826,1,NA,NA,40.2191456521739,NA,NA,49.3770956521739,NA,NA,NA,NA,"DE-Akm",FALSE
2004,454.266212,0.892436641304348,207.343,0.917798782608696,180.315,329.787,0.92393084868421,350.381,6.98927173913043,1,7.55677173913044,NA,0,135.150673913043,1,157.59002173913,2.96580434782609,1,3.33807608695652,77.8597544502205,0.999547101449275,3.12741413043478,1,39.3284076086956,0.936594184782609,60.2564684782609,10.6659605434783,0.954483782608696,16.1493455434783,NA,NA,"DE-Gri",TRUE
2005,191.646947,0.939085304347826,148.795,1,166.82,285.209,1,350.489,7.14635869565217,1,7.82321739130435,312.184801702915,0.999094202898551,150.945576086957,0.999547130434783,176.178086956522,3.53291304347826,1,3.95553260869565,86.7396187502151,1,2.02064739130435,1,27.9968111956522,0.996150608695652,55.5586456521739,10.2518395434783,0.997735717391304,20.374376923913,NA,NA,"DE-Gri",TRUE
2006,291.0066477,0.947916847826087,207.352,0.985733695652174,232.242,281.547,0.991307947019868,337.755,6.37354347826087,1,6.8856847826087,286.258631242634,0.982789855072464,140.006597826087,1,168.76577173913,3.11854347826087,1,3.45439130434783,76.3682000845423,0.984375,3.00765044565217,1,27.1868507608696,0.996603543478261,47.9845189130435,9.48320684782609,0.997282717391304,16.7823630434783,NA,NA,"DE-Gri",TRUE
2007,582.47597,0.862772065217391,228.713,0.849184913043478,182.198,381.408,0.765452761589404,354.449,9.331,0.881793402173913,10.0916630434783,338.3149551755,0.866621376811594,190.919967391304,0.883605010869565,187.422402173913,4.62458695652174,0.881793402173913,5.15073913043478,93.8781493079339,0.866621376811594,1.61546945652174,0.881793402173913,44.0885489130435,0.959239315217391,65.6411565217391,17.1326539130435,0.998641326086956,25.323992173913,37.3859456521739,0.881793402173913,"DE-Gri",TRUE
2008,501.86947,0.913723152173913,278.202,1,230.849,401.135,0.955866197368421,325.74,8.78243478260869,0.999773565217391,8.03014130434783,283.788963729571,0.999773550724638,161.258554347826,1,165.082206521739,3.98771739130435,0.999773565217391,3.46332608695652,77.1516235778884,1,0.597272608695652,1,34.9402083695652,0.979619630434783,53.0405380434783,9.10945554347826,0.981431369565217,13.0245108695652,45.0014130434783,0.999547130434783,"DE-Gri",TRUE
2009,355.851122,0.947237260869565,236.19,1,196.066,341.169,1,325.43,10.08375,1,9.4776847826087,338.416438248267,0.999547101449275,169.64597826087,0.998867826086956,171.356097826087,4.48410869565217,1,4.18832608695652,84.8145681918025,1,1.5467539673913,1,43.242252173913,0.990036326086957,68.6078641304348,9.6762102173913,0.991847673913044,14.841517826087,41.8830326086957,1,"DE-Gri",TRUE
2010,312.489273,0.987998358695652,245.797,1,212.895,309.498,1,315.053,7.90768478260869,1,7.18041304347826,243.038166387219,0.999773550724638,145.991315217391,1,155.998565217391,3.90870652173913,1,3.10214130434783,65.695251002038,1,-0.0881806195652173,1,33.7458673913043,0.997056347826087,53.0497967391304,9.64800869565217,0.997962086956522,12.7082294565217,43.8617282608696,1,"DE-Gri",TRUE
2011,613.54264,0.688858630434783,136.709,1,129.001,217.813,1,222.953,9.24284782608696,1,9.41596739130435,375.120500716845,0.998641304347826,191.859173913043,0.998414956521739,184.542010869565,5.43142391304348,1,5.06285869565217,94.0550860507246,1,0.430215543478261,1,47.8175010869565,0.726449391304348,71.3314902173913,13.0528923913043,0.726222760869565,19.9389967391304,34.968,1,"DE-Gri",TRUE
2012,605.85618,0.97305252173913,118.992,1,119.745,281.281,1,313.029,8.87638043478261,1,9.40904347826087,325.883988890369,0.998867753623188,181.46327173913,1,178.475347826087,4.28013043478261,1,4.85103260869565,88.4759488224638,1,1.15032795652174,1,50.4468597826087,0.995697543478261,69.0611217391304,12.583475,0.995244673913043,18.1339010869565,38.4107391304348,1,"DE-Gri",TRUE
2013,415.502703,0.981204717391304,255.161,1,246.649,432.04,1,408.139,5.59596739130435,1,5.79223913043478,277.309354528251,0.995471014492754,141.664173913043,0.997735652173913,144.050847826087,2.50770652173913,1,2.72694565217391,57.3517977439333,0.998867753623188,1.20592054347826,1,25.7475638043478,0.997282782608696,45.6294391304348,2.25078032608696,0.997735652173913,2.76356195652174,43.096597826087,1,"DE-Gri",TRUE
2014,639.60386,0.943840489130435,230.419,1,194.816,265.04,1,246.539,8.97504347826087,1,9.50125,297.155779822189,0.908740942028985,162.201826086957,0.999320695652174,163.512347826087,3.29965217391304,1,3.74301086956522,82.2951351468548,0.999773550724638,3.93802739130435,0.886095967391304,40.8072902173913,0.989809891304348,61.6125489130435,10.2230984782609,0.997735782608696,15.6212141304348,40.0822934782609,1,"DE-Gri",TRUE
2015,538.13824,0.972146663043478,122.634,0.977807826086956,150.038,188.034,0.986478940397351,249.225,7.64107608695652,0.982110543478261,8.06555434782609,324.708517223356,0.97169384057971,177.701293478261,0.98256347826087,178.690315217391,3.63917391304348,0.982110543478261,4.06146739130435,91.9970739041316,0.973052536231884,1.84118475,0.982110543478261,43.598,0.997735717391304,68.7872358695652,13.0992211956522,0.998188586956522,21.4476597826087,41.9919673913043,0.982110543478261,"DE-Gri",TRUE
2016,666.94969,0.975543793478261,116.163,0.969655717391304,185.019,223.89,0.981633723684211,321.404,7.37561956521739,1,7.97322826086957,295.086365496681,0.996150362318841,158.294945652174,1,164.83252173913,2.95992391304348,1,3.60829347826087,84.4115378021558,0.999320652173913,2.94664504347826,1,42.7833989130435,0.995697608695652,63.904752173913,11.5423758695652,0.995018239130435,17.7862717391304,44.1170869565217,1,"DE-Gri",TRUE
2017,667.49133,0.966485369565217,114.598,1,153.582,191.304,1,269.517,8.46398913043478,1,8.91225,302.177052250902,0.94429347826087,165.055456521739,0.956521826086956,162.581673913043,3.67558695652174,0.95584252173913,4.04860869565217,89.9029094432683,0.944972826086957,3.92558663043478,1,45.6056,0.999094260869565,68.4872108695652,11.9578718478261,0.997735717391304,17.9033139130435,45.5277065217391,1,"DE-Gri",TRUE
2018,626.928604,0.937046945652174,105.957,0.91326997826087,139.778,154.262,0.947157867549669,209.238,9.04305434782609,0.922101326086956,9.61710869565217,335.896224471054,0.901721014492754,185.619282608696,0.92232822826087,184.211347826087,4.56778260869565,0.922101326086956,5.01548913043478,95.2023497540698,0.903759057971014,3.98746633695652,0.922101326086956,47.8970641304348,0.996150543478261,71.5732,13.2028561956522,0.999094195652174,20.0698858695652,34.3035652173913,0.921874695652174,"DE-Gri",TRUE
2019,510.49896,0.975090510869565,174.023,1,172.573,331.407,1,341.954,7.90069565217391,1,8.47496739130435,321.609003623188,1,171.486489130435,1,167.733510869565,3.57316304347826,1,4.03197826086957,87.1634051917005,0.999320652173913,1.98098715217391,1,35.9618010869565,0.995697467391304,66.0982652173913,12.0630608152174,0.998415021739131,19.5898907608696,38.5309239130435,1,"DE-Gri",TRUE
2020,677.71014,0.454936717391304,NA,NA,NA,NA,NA,NA,7.43307608695652,0.996376706521739,NA,340.150334695171,0.988451086956522,192.565184782609,0.995470967391304,NA,4.25347826086957,0.996376706521739,NA,94.4436652324879,0.989130434782609,1.25518673913043,0.996376706521739,49.3539413043478,0.477807891304348,75.5372934782609,19.5075206521739,0.47803452173913,30.420402173913,32.2738043478261,0.996376706521739,"DE-Gri",FALSE
2000,380.995898,0.900362445652174,175.024,0.999547130434783,197.599,311.032,0.999725894736842,331.56,9.11379347826087,0.99818852173913,8.98313043478261,282.356148916599,0.991621376811594,160.894554347826,0.993659489130435,166.64697826087,3.92986956521739,0.99818852173913,3.75285869565217,67.3404729603151,0.993885869565217,2.897431,0.99818852173913,36.6699695652174,0.985507391304348,31.0890695652174,40.9965869565217,0.983695782608696,34.1118260869565,43.4113152173913,0.897191869565217,"DE-Hai",TRUE
2001,299.891827,0.87567975,149.719,0.999547130434783,199.295,212.199,0.999724079470199,299.723,7.27677173913043,1,7.39610869565217,270.585851962803,0.990715579710145,145.934456521739,0.999773565217391,156.459836956522,3.22889130434783,1,3.33103260869565,78.5899883331529,0.999320652173913,2.13622142391304,1,30.1104195652174,0.942255434782609,32.2845119565217,42.7067423913043,0.942481804347826,45.6708554347826,44.1290652173913,1,"DE-Hai",TRUE
2002,302.600334,0.939537923913043,253.284,0.999547130434783,208.82,396.38,0.999724079470199,341.824,7.72647826086957,1,7.82454347826087,266.28464972449,0.984148550724638,144.461597826087,0.997056010869565,149.951826086957,3.17403260869565,1,3.16903260869565,70.3797719595244,1,1.90100322826087,1,30.6428347826087,0.993433,29.4733597826087,40.8396413043478,0.990262836956522,38.9230445652174,44.1004782608696,1,"DE-Hai",TRUE
2003,299.827967,0.934555923913044,125.59,0.999547130434783,130.999,192.983,0.999724079470199,210.828,8.48165217391304,1,8.34148913043478,310.02375336487,0.98731884057971,171.527913043478,1,175.983054347826,4.41257608695652,1,4.16744565217391,83.6682407509133,0.999320652173913,2.39712336956522,1,35.2013967391304,0.996829913043478,33.6089282608696,50.6094967391304,0.998641391304348,47.6063076086957,40.8972282608696,1,"DE-Hai",TRUE
2004,268.0760122,0.939538054347826,202.614,0.999547130434783,195.567,314.833,0.999725894736842,326.525,7.27517391304348,0.998641195652174,7.23863043478261,297.846944141674,0.988677536231884,150.39927173913,0.98256352173913,155.923130434783,3.00785869565217,0.998641195652174,3.23820652173913,82.9092206002491,0.998188405797102,1.52992814130435,0.998641195652174,30.5947239130435,0.998415021739131,33.0709391304348,45.5788739130435,0.998414891304348,48.8122815217391,37.8115217391304,0.998641195652174,"DE-Hai",TRUE
2005,229.749901,0.9146285,179.118,0.999547130434783,185.163,304.707,0.999724079470199,317.006,7.61722826086956,1,7.64034782608696,324.298829932335,0.988224637681159,164.708956521739,1,167.977826086957,3.58520652173913,1,3.54344565217391,96.1378714835598,1,2.17147240217391,0.999773565217391,40.3955293478261,0.997735652173913,42.303452173913,49.1326684782609,0.997509217391304,51.2171206521739,41.3335434782609,1,"DE-Hai",TRUE
2006,248.60098399,0.938179391304348,249.532,0.999547130434783,230.594,310.129,0.999724079470199,312.423,6.43103260869565,1,6.48015217391304,290.230512460571,0.983695652173913,148.246206521739,0.994791663043478,163.5365,3.07240217391304,1,3.20289130434783,84.4462780077151,1,1.69274716304348,1,29.0561260869565,0.997282782608696,36.6648086956522,35.7131184782609,0.999320695652174,45.0780684782609,40.2266956521739,1,"DE-Hai",TRUE
2007,309.43796,0.910778739130435,237.495,0.999547130434783,192.997,394.8,0.999724079470199,346.454,9.85257608695652,1,9.56707608695652,346.223631545871,0.989809782608696,181.361608695652,0.985280934782609,181.951673913043,4.651,1,4.51089130434783,97.2225969523392,1,1.95894234782609,1,43.2221836956522,0.997735652173913,45.2816065217391,49.0056489130435,0.999320826086956,49.9152739130435,39.7563043478261,1,"DE-Hai",TRUE
2008,347.190871,0.961050956521739,176.01,0.999547130434783,215.841,248.714,0.999725894736842,286.158,7.83054347826087,1,7.81997826086956,305.246578194059,0.991394927536232,154.579586956522,1,166.166695652174,3.48888043478261,1,3.54767391304348,89.0879067455458,1,1.6474022826087,1,37.4973554347826,0.998867760869565,40.1042315217391,44.39495,0.999094130434783,47.3780217391304,43.713347826087,1,"DE-Hai",TRUE
2009,370.633383,0.960145217391304,219.188,0.999547130434783,196.448,301.798,0.999724079470199,302.953,9.00195652173913,1,9.00629347826087,314.429323574438,0.989809782608696,159.912032608696,1,163.593847826087,3.52514130434783,1,3.6893152173913,89.3619711088383,1,2.66347088043478,1,39.4023326086957,0.999094391304348,42.351277173913,42.4511456521739,0.999320695652174,44.4122695652174,40.3682826086957,1,"DE-Hai",TRUE
2010,181.3349335,0.705389456521739,203.022,0.999547130434783,179.305,294.596,0.878035390728477,278.458,6.82192391304348,0.668704836956522,6.92081521739131,NA,0.331748188405797,152.761076086957,0.667798695652174,155.870347826087,3.34760869565217,0.668704836956522,3.26290217391304,NA,NA,1.95079076086957,0.996603141304348,24.7731032608696,0.654438369565217,28.4231467391304,48.3553,0.822916630434783,55.2139847826087,43.0846956521739,0.999094260869565,"DE-Hai",TRUE
2011,328.750312,0.941349445652174,62.018,0.999547130434783,81.021,129.511,0.999724079470199,159.549,9.91043478260869,1,9.22854347826087,370.157642989834,0.991394927536232,194.016695652174,0.999094260869565,189.721826086957,5.91961956521739,1,4.91665217391304,99.1147061919562,0.999773550724638,2.78259293478261,1,32.5502990217391,1,36.0602288043478,54.8762923913044,0.999320826086956,60.3461608695652,35.5232934782609,1,"DE-Hai",TRUE
2012,289.1844153,0.952219326086957,71.58,0.999547130434783,115.001,197.091,0.999725894736842,232.514,9.29355434782609,1,9.03258695652174,336.105807651067,0.988451086956522,170.136456521739,1,173.444184782609,4.9735652173913,1,4.20205434782609,95.3904971181907,1,2.67503967391304,1,28.5294418478261,0.999547130434783,33.3573510869565,49.994347826087,0.998641326086956,59.4021880434783,36.5535869565217,1,"DE-Hai",TRUE
2013,194.4786891,0.931385847826087,289.991,0.999547130434783,240.089,387.086,0.999724079470199,344.063,5.11985869565217,1,5.49140217391304,270.463348305643,0.986413043478261,134.45502173913,0.995697336956522,142.096706521739,2.91145652173913,1,2.76532608695652,80.1114787142301,1,1.1991375,1,19.9386943478261,0.995471304347826,24.0820755434783,48.1265869565217,0.998867891304348,54.6554923913043,40.4586304347826,1,"DE-Hai",TRUE
2014,379.037802,0.852581478260869,148.617,0.999547130434783,174.507,194.2,0.999724079470199,243.815,9.52477173913043,1,9.23422826086957,320.634108229829,0.989809782608696,164.552010869565,0.999547130434783,168.382043478261,3.1760652173913,0.999094391304348,3.63266304347826,89.6228974287432,1,1.78642569565217,1,24.2848315217391,0.947916739130435,31.2679956521739,44.8715434782609,0.953125,57.7238793478261,42.0423586956522,1,"DE-Hai",TRUE
2015,372.654655,0.808650086956522,106.647,0.999547130434783,132.542,174.238,0.999724079470199,234.412,7.95442391304348,0.967391304347826,7.64661956521739,350.129680011141,0.948369565217391,176.753347826087,0.959692,174.479869565217,4.49895652173913,0.967391304347826,3.86148913043478,95.4490761518979,0.962182971014493,1.35804079565217,0.967391304347826,28.3534782608696,0.841259097826087,37.3240076086957,43.1546054347826,0.842617902173913,57.1120815217391,42.5594456521739,0.967391304347826,"DE-Hai",TRUE
2016,281.049351,0.911685119565217,150.607,0.999547130434783,177.007,281.607,0.999725894736842,323.599,7.41648913043478,1,7.55625,422.823344618855,0.717844202898551,156.868760869565,0.995923836956522,167.032934782609,3.61414130434783,1,3.50605434782609,88.6366976379529,1,1.38676422826087,1,24.177702826087,0.983922152173913,30.6821188043478,42.5169608695652,0.998867956521739,56.138,38.0971847826087,1,"DE-Hai",TRUE
2017,269.72652255,0.960144804347826,116.695,0.999547130434783,167.382,216.819,0.999724079470199,258.263,9.15703260869565,1,8.77678260869565,305.769551980196,0.973958333333333,161.253989130435,0.992074108695652,161.718402173913,4.92375,0.991621239130435,3.88463043478261,87.1691359529652,0.978034420289855,2.03558097826087,0.391304209782609,26.8386184782609,0.998867695652174,32.5519336956522,41.0899097826087,0.999094260869565,50.117275,36.7446304347826,1,"DE-Hai",TRUE
2018,338.747575609,0.96512672826087,131.107,1,154.2,239.023,1,262.257,9.56829347826087,1,9.2889347826087,342.38386062288,0.997735507246377,181.670902173913,0.997509217391304,182.844086956522,5.12947826086957,1,4.48635869565217,94.9667164830005,1,2.22304986956522,1,30.3894641304348,0.998641326086956,49.9279586956522,21.5922901086957,0.999320695652174,35.4645402173913,37.4733804347826,1,"DE-Hai",TRUE
2019,269.40367,0.763813380434783,201.947,0.63020847826087,186.619,282.327,0.774696556291391,295.905,8.11091304347826,1,8.06007608695652,314.006490920585,0.957201086956522,161.397293478261,1,163.500293478261,4.03164130434783,1,3.77880434782609,85.9072471139719,1,1.09350490217391,1,23.9076838043478,0.861186847826087,30.2097293478261,42.1904010869565,0.993659619565217,52.2493391304348,34.3031413043478,1,"DE-Hai",TRUE
2020,222.868087,0.951539956521739,114.645,0.706521652173913,122.686,260.119,0.427631526315789,268.16,8.50872826086957,1,8.04035869565217,380.375574935438,0.999094202898551,195.705413043478,0.997282445652174,183.927326086956,5.23684782608696,1,4.69798913043478,98.7835301711957,1,0.902812391304348,1,25.0361793478261,0.999547260869565,30.008747826087,57.2790010869565,0.998867826086956,68.0350413043478,34.9810652173913,1,"DE-Hai",TRUE
2015,359.383698,0.921648684782609,121.612,0.999773565217391,91.125,170.113,0.999862039735099,151.091,8.54638043478261,1,8.46651086956522,320.579165959012,0.997961956521739,185.12877173913,1,179.072489130435,4.26907608695652,1,4.15920652173913,115.769803089454,0.999320652173913,1.71346622826087,1,34.0106782608696,0.993659630434783,45.3633858695652,51.245672826087,0.998414956521739,68.6972239130435,23.2340543478261,1,"DE-HoH",TRUE
2016,343.283579,0.970787913043478,91.483,1,100.556,153.574,1,187.827,8.63952173913044,1,8.76482608695652,293.062163686167,0.999094202898551,179.280967391304,1,175.426804347826,4.19257608695652,1,4.22617391304348,113.110417871184,0.998867753623188,1.94572304347826,0.999773695652174,35.376347826087,0.998188652173913,47.2011782608696,48.1899847826087,0.999773565217391,64.4423065217391,22.9650434782609,0.999773695652174,"DE-HoH",TRUE
2017,364.613077,0.940443630434783,121.877,1,114.965,174.29,1,182.658,9.55297826086957,1,9.59079347826087,264.253875186019,0.998414855072464,161.171934782609,1,168.437445652174,4.2570652173913,1,4.22304347826087,90.9996364553528,0.998641304347826,2.38622206521739,0.987545413043478,36.1786293478261,0.982110510869565,38.9574706521739,46.2266489130435,0.985280858695652,49.6817956521739,20.4949347826087,0.987545413043478,"DE-HoH",TRUE
2018,403.91995,0.954483880434783,89.102,1,96.287,142.618,1,160.118,10.1560434782609,1,10.0378913043478,360.518467559727,0.994791666666667,188.318826086957,1,192.710858695652,5.47835869565217,1,5.17144565217391,102.47317678587,0.998867753623188,3.33937913043478,1,48.1871369565217,0.999547260869565,51.2182597826087,45.2869184782609,1,48.2693641304348,24.6313043478261,0.990489065217391,"DE-HoH",TRUE
2019,370.609242,0.922101554347826,110.609,1,113.7,168.705,1,185.199,8.97313043478261,1,9.15873913043478,310.618549099342,0.998414855072464,164.520108695652,1,173.22797826087,4.10566304347826,1,4.31686956521739,89.101120923913,1,1.38835063043478,1,33.3578706521739,0.996829782608696,37.696497826087,43.3822445652174,0.998867826086956,49.7574239130435,17.2075543478261,1,"DE-HoH",TRUE
2020,443.396033,0.971467010869565,NA,NA,NA,NA,NA,NA,9.02457608695652,1,NA,363.882524819782,0.998641304347826,194.97672826087,0.998414956521739,NA,5.15861956521739,1,NA,103.796774205982,0.999773550724638,0.706965543478261,1,39.1427717391304,0.997735586956522,41.1647804347826,58.5089184782609,0.999094130434783,61.9225782608696,16.9485434782609,1,"DE-HoH",TRUE
2009,328.316968,0.996829576086957,92.674,0.979167,104.518,154.009,0.979167,167.653,9.21965217391304,1,9.65426086956522,NA,0,185.011347826087,1,178.88325,3.35767391304348,1,3.50477173913043,78.3050454856207,0.978260869565218,NA,1,65.3591934782609,NA,NA,19.2579683695652,NA,NA,NA,NA,"DE-Hte",FALSE
2010,65.859207,0.400135869565217,133.666,0.979167,145.1,213.474,0.979167,238.54,7.08121739130435,1,7.55982608695652,NA,0,152.222326086957,1,157.124695652174,2.27122826086957,1,2.62663043478261,NA,NA,NA,1,51.0062163043478,NA,NA,23.321202173913,NA,NA,NA,NA,"DE-Hte",FALSE
2011,162.053135,0.931159445652174,94.563,0.979167,86.428,159.105,0.979167,164.644,8.87729347826087,1,9.31790217391304,NA,0,178.180260869565,1,178.99297826087,3.52838043478261,1,3.78075,84.4782980153213,0.793251811594203,NA,1,49.0106869565217,NA,NA,16.9439616304348,NA,NA,NA,NA,"DE-Hte",TRUE
2012,124.828229,0.99796202173913,79.613,0.979167,88.347,165.689,0.979167,198.012,8.62758695652174,1,9.20753260869565,364.292660431997,0.97848731884058,168.35975,1,171.581739130435,2.94065217391304,1,3.43057608695652,82.106483966691,0.973731884057971,NA,1,42.7978717391304,NA,NA,22.7371336956522,NA,NA,NA,NA,"DE-Hte",TRUE
