"year","GPP_NT_VUT_REF_sum","NEE_VUT_REF_QC_mean","P_F_sum","P_F_QC_mean","P_ERA_sum","TA_F_mean","TA_F_QC_mean","TA_ERA_mean","PPFD_IN_mean","PPFD_IN_QC_mean","SW_IN_F_mean","SW_IN_F_QC_mean","SW_IN_ERA_mean","VPD_F_mean","VPD_F_QC_mean","VPD_ERA_mean","NETRAD_mean","NETRAD_QC_mean","G_F_MDS_mean","G_F_MDS_QC_mean","LE_F_MDS_mean","LE_F_MDS_QC_mean","LE_CORR_mean","H_F_MDS_mean","H_F_MDS_QC_mean","H_CORR_mean","SWC_F_MDS_1_mean","SWC_F_MDS_1_QC_mean","SITE_ID","keep_year"
2003,11.041012,NA,187.43,0,187.43,18.8601956521739,0,18.8601956521739,NA,0,213.141576086957,0,213.141576086957,7.36258695652174,0,7.36258695652174,NA,NA,NA,NA,1.25710445652174,0,1.84845293478261,-10.6133326086957,0,-15.620252173913,NA,NA,"BE-Bra",FALSE
2004,597.1842,0.64198372826087,240.947,0.911231804347826,235.552,17.5795434782609,0.922554217391304,17.2513695652174,NA,0,191.005934782609,0.889945847826087,194.803576086957,5.33490217391304,0.922101347826087,5.64773913043478,117.323184836027,0.899230072463768,1.91194,0.884057945652174,37.4299630434783,0.654438510869565,55.7305358695652,42.131777173913,0.722599630434783,62.9893413043478,NA,NA,"BE-Bra",TRUE
2005,600.63839,0.974411413043478,247.836,0.97554347826087,223.913,17.7887717391304,0.976449282608696,17.1927391304348,NA,0.33695652173913,202.047934782609,0.896739184782609,196.727391304348,5.86948913043478,0.976449282608696,6.04579347826087,101.64327863624,0.853940217391304,2.92932836956522,0.946331630434783,50.6733934782609,0.997735391304348,56.1602706521739,42.5500826086957,0.999773695652174,47.5222945652174,NA,NA,"BE-Bra",TRUE
2006,732.82146,0.947690130434783,244.974,1,242.852,18.12675,0.99750902173913,18.3165652173913,431.938369331774,0.888813405797102,205.62272826087,0.933650565217391,204.181782608696,7.66183695652174,0.99750902173913,7.4574347826087,NA,NA,2.16935443478261,0.997735652173913,53.4481184782609,0.954483576086957,57.0220239130435,52.1769929347826,0.954257141304348,55.8731952173913,NA,NA,"BE-Bra",TRUE
2007,691.78967,0.985733804347826,299.677,0.992527315217391,307.632,16.7668260869565,0.990262630434783,16.8860217391304,NA,0.277853260869565,181.940097826087,0.990489065217391,179.669826086957,5.27176086956522,0.990262630434783,4.85129347826087,NA,NA,1.4795152173913,0.991847880434783,52.6717456521739,0.987998152173913,73.3353347826087,31.3486195652174,0.987318717391304,43.6568956521739,NA,NA,"BE-Bra",TRUE
2008,486.05873,0,278.277,0.986186467391304,232.404,16.8886086956522,0.975090489130435,16.9027173913043,NA,0,185.029597826087,0.97599622826087,184.564119565217,5.69879347826087,0.975090489130435,5.26545652173913,110.086703263523,0.983695652173913,1.64259923913043,0.98890402173913,47.8492717391304,0.973731880434783,63.1998293478261,33.0893554347826,0.973731880434783,43.1190847826087,NA,NA,"BE-Bra",FALSE
2009,787.85696,0.983242684782609,257.419,0.985960173913043,162.278,17.4191304347826,0.989583391304348,17.6282608695652,NA,0,222.408195652174,0.991621239130435,205.264608695652,7.10640217391304,0.989583391304348,7.23233695652174,140.867984964463,0.941576086956522,1.54612913043478,0.991168369565217,59.3982445652174,0.989130326086957,71.3606510869565,54.4364119565217,0.989356956521739,64.6378184782609,NA,NA,"BE-Bra",TRUE
2010,652.26601,0.911231782608696,236.325,1,248.86,17.5732173913043,0.914175869565217,17.8041630434783,NA,0,211.482489130435,1,202.813804347826,7.18939130434783,0.914175869565217,6.95326086956522,142.469876234264,0.998641304347826,1.28707726086957,1,50.4649923913043,0.932065586956522,64.4528782608696,63.3932586956522,0.932970858695652,76.8270173913044,NA,NA,"BE-Bra",TRUE
2011,861.75485,0.991394684782609,276.728,1,283.173,16.425652173913,1,16.2353913043478,NA,0,182.685315217391,1,177.191184782609,5.20507608695652,1,4.9230652173913,125.315270847788,0.999773550724638,0.81587172826087,1,54.9051467391304,0.993433195652174,75.5592858695652,35.4064108695652,0.995244543478261,49.010275,NA,NA,"BE-Bra",TRUE
2012,938.56759,0.971693706521739,287.694,1,294.097,16.9645652173913,1,16.9343152173913,NA,0,192.427043478261,0.985507163043478,188.839152173913,6.09617391304348,1,5.75622826086957,130.220368911824,0.977355072463768,0.999696336956522,0.985507163043478,74.7188717391304,0.984148826086957,91.2016434782609,31.6091043478261,0.988903956521739,38.2128532608696,NA,NA,"BE-Bra",TRUE
2013,808.31014,0.968523326086957,134.53,1,141.665,17.763097826087,1,17.5866956521739,NA,0,201.509739130435,1,198.062032608696,6.81669565217391,1,6.302,133.610775294866,0.999547101449275,1.11510916304348,1,57.7333086956522,0.996376913043478,71.4609869565217,49.7457445652174,0.999547130434783,61.3635260869565,NA,NA,"BE-Bra",TRUE
2014,709.40121,0.98867752173913,237.03,1,373.343,17.0301413043478,1,16.9095217391304,NA,0,188.575456521739,1,187.533543478261,5.75540217391304,1,5.06645652173913,128.935250452899,1,0.727549157608696,1,55.0908467391304,0.997962152173913,75.5620510869565,39.4998880434783,0.999773695652174,52.5503880434783,NA,NA,"BE-Bra",TRUE
2015,786.34424,0.990715641304348,229.673,1,217.226,17.7230434782609,1,17.6735652173913,NA,0,205.490967391304,1,199.002836956522,7.4423152173913,1,6.85339130434783,NA,NA,1.04090423913043,0.997056010869565,55.1762804347826,0.996603347826087,74.7362826086956,57.947575,0.999320630434783,78.3283119565217,11.8453586956522,1,"BE-Bra",TRUE
